original_link,city,colleges,addresses,title,company,resumes,link,location,lastnames,firstnames,preview,type,zipcodes
http://jobview.monster.com/Wedding-Sales-Stylist-Part-Time-Job-New-York-NY-US-165996533.aspx?mescoid=4100683001001&jobPosition=20,New York,"[3, 0, 1, 2]","[13, 6, 5, 10]","

Wedding Sales Stylist [Part-Time]

","
David's Bridal, Inc.
  ","[6, 7, 0, 3]",http://jobview.monster.com/Wedding-Sales-Stylist-Part-Time-Job-New-York-NY-US-165996533.aspx,"


New York
        ,NY


 ","[2, 7, 0, 4]","[3, 2, 8, 7]","
                                HIRING - PART TIME WEDDING SALES STYLIST

A Career Thats Meant to Be

At Davids Bridal, we empower our customers and our employees to stay true to their dreams and find the one, whether that means the wedding dress that matches her personal style......
                            ",Sales,"[9, 17, 7, 5]"
http://jobview.monster.com/sales-tree-services-100k-plus!-exp-preferred-isa-certification-career-opp'ty!-job-mt.-vernon-ny-us-166974755.aspx?jobPosition=21,New York,"[2, 0, 1, 3]","[2, 13, 10, 18]","

SALES - TREE SERVICES - $100K PLUS! EXP. PREFERRED, ISA CERTIFICATION, CAREER OPP'TY!

","
Davey Tree Expert Corporate
 ","[0, 4, 3, 7]",http://jobview.monster.com/sales-tree-services-100k-plus!-exp-preferred-isa-certification-career-opp'ty!-job-mt.-vernon-ny-us-166974755.aspx,"


MT. VERNON
        ,NY


 ","[1, 5, 8, 6]","[1, 0, 2, 3]","
                                ARBORIST SALES REPRESENTATIVE Potential Income - Up to $100K and more! At least 3 years' Experience Preferred! DAVEY TREE EXPERT CORPORATE has a career opportunity in the field of Urban Forestry as an Arborist Sales Representative in the Mount Vernon, NY area. Training will be provided to familiarize with sales and operational procedures. Founded in 1880 and employee owned since 1979 with operatio...
                            ",Sales,"[16, 10, 7, 6]"
http://jobview.monster.com/inside-sales-job-us-165695707.aspx?jobPosition=22,New York,"[3, 0, 2, 1]","[15, 4, 6, 10]","

Inside Sales

","
BEAMMED
 ","[4, 7, 1, 5]",http://jobview.monster.com/inside-sales-job-us-165695707.aspx,"
Location Undisclosed
","[8, 3, 5, 7]","[0, 7, 8, 4]","
                                Great opportunity for growth, with an expanding company. BeamMed is an established manufacturer of ultrasound-based, bone density scanners. Since 2000, BeamMed has pioneered the most advanced Portable Ultrasound device solutions, that help physicians screen, diagnose, and monitor osteoporosis with ease. Our U.S. branch is currently looking for an experienced, highly motivated, Inside Sales profess...
                            ",Sales,"[12, 17, 16, 13]"
http://jobview.monster.com/outside-sales-representative-job-charlotte-nc-us-166753582.aspx?jobPosition=23,New York,"[0, 2, 1, 3]","[13, 10, 2, 6]","

Outside Sales Representative

","
Ahern Rentals, Inc.
 ","[3, 1, 2, 4]",http://jobview.monster.com/outside-sales-representative-job-charlotte-nc-us-166753582.aspx,"


Charlotte
        ,NC


 ","[6, 1, 3, 5]","[2, 1, 4, 6]","
                                Ahern Rentals is looking for an Outside Sales Representative to generate new leads and grow our current customer base in their assigned area. This position spends a majority of the time alone traveling between customer worksites. Incentive Package includes:  Competitive pay  Paid Vacation  Paid Holidays  401k Retirement Plan  Benefits after the first of the month following 60 days will includ...
                            ",Sales,"[18, 4, 6, 9]"
http://jobview.monster.com/sales-representative-job-us-161678420.aspx?jobPosition=24,New York,"[2, 0, 3, 1]","[6, 12, 7, 0]","

Sales Representative

","
Varsity Tutors LLC
 ","[4, 1, 6, 7]",http://jobview.monster.com/sales-representative-job-us-161678420.aspx,"
Telecommute
","[0, 5, 6, 3]","[5, 6, 8, 4]","
                                Sales Representative/ Admissions / Enrollment Job Description Full-time position available: Varsity Tutors, one of the fastest-growing eCommerce companies in the country, is seeking talented full-time Tutoring Sales Representatives to join our team and help us continue our national expansion. We operate a live learning platform with high-quality tutors, mobile learning apps, online tutoring enviro...
                            ",Sales,"[5, 2, 13, 9]"
http://jobview.monster.com/storage-solutions-sales-job-san-francisco-ca-us-166555342.aspx?jobPosition=25,New York,"[3, 2, 0, 1]","[7, 0, 6, 13]","

Storage Solutions Sales

","
Global Recruiting LLC
 ","[5, 2, 3, 4]",http://jobview.monster.com/storage-solutions-sales-job-san-francisco-ca-us-166555342.aspx,"


San Francisco
        ,CA


 ","[5, 8, 3, 7]","[7, 6, 3, 0]","
                                As a Storage Solutions Sales Executive, you will be responsible for selling the storage portfolio to a select number of large enterprise customers. This role will have a mix of current clients and prospective clients. The primary purpose is to grow existing revenue streams and relationships while penetrating competitive environments and winning new workloads. It will be critical to leverage emergi...
                            ",Sales,"[3, 0, 15, 12]"
http://jobview.monster.com/US-Team-Leader-Sales-Manager-Naturejobs-Job-New-York-NY-US-166038631.aspx?mescoid=4100666001001&jobPosition=1,New York,"[2, 3, 0, 1]","[16, 2, 15, 6]","

US Team Leader / Sales Manager - Naturejobs

","
Springer Science+Business
 ","[4, 5, 3, 7]",http://jobview.monster.com/US-Team-Leader-Sales-Manager-Naturejobs-Job-New-York-NY-US-166038631.aspx,"


New York
        ,NY


 ","[8, 2, 7, 6]","[6, 3, 7, 4]","
                                Nature Publishing Group (NPG) is a publisher of high impact scientific and medical information in print and online. NPG publishes journals, online databases, and services across the life, physical, chemical and applied sciences and clinical medicine......
                            ",Sales,"[3, 11, 9, 4]"
http://jobview.monster.com/AT-T-Business-Sales-Leadership-Development-Program-Bilingual-Spanish-Job-Bronx-NY-US-166020068.aspx?mescoid=4100666001001&jobPosition=2,New York,"[3, 2, 0, 1]","[10, 11, 13, 18]","

AT&T Business Sales Leadership Development Program Bilingual Spanish

","
AT&T
  ","[7, 3, 4, 6]",http://jobview.monster.com/AT-T-Business-Sales-Leadership-Development-Program-Bilingual-Spanish-Job-Bronx-NY-US-166020068.aspx,"


Bronx
        ,NY

 ","[8, 4, 1, 0]","[1, 6, 0, 8]","
                                Our business sales professionals are elite self-starters with a drive to transform the way our customers do business through technology. Wireless solutions? Nosotros las tenemos. Cloud solutions? Nosotros las proveemos. As a member of our team, you......
                            ",Sales,"[1, 3, 9, 6]"
http://jobview.monster.com/Inside-Sales-Administrative-Coordinator-Job-New-York-City-NY-US-164614700.aspx?mescoid=4100691001001&jobPosition=3,New York,"[0, 3, 1, 2]","[1, 11, 13, 9]","

Inside Sales & Administrative Coordinator

","
Vita Liberata
 ","[7, 5, 4, 2]",http://jobview.monster.com/Inside-Sales-Administrative-Coordinator-Job-New-York-City-NY-US-164614700.aspx,"


New York City
        ,NY


 ","[1, 7, 4, 8]","[4, 7, 0, 3]","
                                About Vita Liberata Luxury Tan

Vita Liberata is an Irish luxury skincare and sunless tanning company that made its debut in the USA at SEPHORA, in 2013.Since launch our growth has been meteoric, and now we also work with QVC at prestige, and Ulta a......
                            ",Sales,"[4, 2, 5, 16]"
http://jobview.monster.com/Entry-Level-Sales-Sports-Entertainment-Marketing-Representative-Job-Paramus-NJ-US-167035947.aspx?mescoid=1300092001001&jobPosition=4,New York,"[2, 1, 3, 0]","[12, 8, 14, 7]","

Entry Level Sales - Sports & Entertainment Marketing Representative

","
The Job Window
 ","[3, 2, 1, 4]",http://jobview.monster.com/Entry-Level-Sales-Sports-Entertainment-Marketing-Representative-Job-Paramus-NJ-US-167035947.aspx,"


Paramus
        ,NJ


 ","[8, 0, 3, 2]","[4, 5, 1, 2]","
                                Our client, one of the premier marketing and advertising firms in theParamus area, has just kicked off their newest client campaign and need to fill an immediate opening! Our client specializes in gaining a fast, measurable advantage for their clien......
                            ",Sales,"[9, 1, 18, 12]"
http://jobview.monster.com/Toys-R-Us-Sales-Team-Member-Job-Livingston-NJ-US-165852848.aspx?mescoid=4100671001001&jobPosition=5,New York,"[0, 1, 2, 3]","[9, 16, 6, 4]","

Toys R Us  Sales Team Member

","
Toys""R""Us, Inc.
  ","[1, 3, 2, 4]",http://jobview.monster.com/Toys-R-Us-Sales-Team-Member-Job-Livingston-NJ-US-165852848.aspx,"


Livingston
        ,NJ


 ","[0, 3, 6, 1]","[5, 8, 0, 1]","
                                ToysRUs, Inc. is the worlds leading dedicated toy and baby products retailer, offering a differentiated shopping experience through its family of brands. The company is committed to serving its communities as a caring and reputable neighbor throu......
                            ",Sales,"[12, 15, 5, 18]"
http://jobview.monster.com/Project-Coordinator-Mass-Market-Sales-Job-New-York-City-NY-US-166016760.aspx?mescoid=1300093001001&jobPosition=6,New York,"[3, 2, 1, 0]","[11, 5, 6, 16]","

Project Coordinator, Mass Market Sales

","
Parragon Inc
 ","[2, 1, 6, 7]",http://jobview.monster.com/Project-Coordinator-Mass-Market-Sales-Job-New-York-City-NY-US-166016760.aspx,"


New York City
        ,NY


 ","[7, 6, 3, 4]","[1, 2, 8, 0]","
                                About Parragon



Parragon is a leading global creator of books and gifts for all ages. It is also one of the largest licensed publishers in the world, representing brands such as Disney, Marvel, Mattel, Nickelodeon, Discovery Kids and The World of ......
                            ",Sales,"[7, 9, 12, 1]"
http://jobview.monster.com/Sales-Professionals-Elizabeth-NJ-Job-Elizabeth-NJ-US-166608890.aspx?mescoid=4100683001001&jobPosition=7,New York,"[1, 0, 3, 2]","[15, 13, 2, 7]","

Sales Professionals (Elizabeth, NJ)

","
Bluegreen Vacations
 ","[3, 6, 1, 4]",http://jobview.monster.com/Sales-Professionals-Elizabeth-NJ-Job-Elizabeth-NJ-US-166608890.aspx,"


Elizabeth
        ,NJ


 ","[4, 0, 3, 6]","[6, 3, 5, 4]","
                                Bluegreen Vacations brings people together to share happiness & memories through the power of vacation!  Our sales professionals engage and build rapport with retail shoppers and offer them a mini-vacation package to an array of destinations where o......
                            ",Sales,"[6, 0, 17, 15]"
http://jobview.monster.com/Outside-Sales-Representative-Job-New-York-City-NY-US-165210216.aspx?mescoid=4100683001001&jobPosition=8,New York,"[2, 0, 1, 3]","[7, 16, 10, 6]","

Outside Sales Representative

","
The Sherwin-Williams Company
 ","[7, 1, 2, 5]",http://jobview.monster.com/Outside-Sales-Representative-Job-New-York-City-NY-US-165210216.aspx,"


New York City
        ,NY


 ","[3, 0, 8, 2]","[4, 8, 7, 6]","
                                This position will be responsible for growing a  paint sales territory that focuses on multiple market segments in the Metro NY area.  You will develop a  strategy to grow sales and profits to key, opportunity, new and existing  customers, and will ......
                            ",Sales,"[12, 17, 13, 5]"
http://jobview.monster.com/Marketing-Sales-Assistant-Job-New-York-NY-US-166079082.aspx?mescoid=1300092001001&jobPosition=9,New York,"[0, 1, 3, 2]","[0, 3, 5, 10]","

Marketing and Sales Assistant

","
Solomon Page Group
 ","[4, 3, 2, 6]",http://jobview.monster.com/Marketing-Sales-Assistant-Job-New-York-NY-US-166079082.aspx,"


New York
        ,NY

 ","[3, 7, 2, 4]","[6, 3, 7, 8]","
                                We're hiring at Solomon Page Group in New York City!

We are looking for driven, passionate and ambitious individuals. This is an excellent opportunity for a recent graduate to learn the business of professional recruiting and marketing. We will als......
                            ",Sales,"[15, 18, 14, 3]"
http://jobview.monster.com/Outside-Sales-Professional-Job-New-York-NY-US-156535764.aspx?mescoid=4100691001001&jobPosition=10,New York,"[3, 1, 0, 2]","[11, 4, 0, 13]","

Outside Sales Professional

","
Omega Moulding
 ","[1, 2, 4, 5]",http://jobview.monster.com/Outside-Sales-Professional-Job-New-York-NY-US-156535764.aspx,"


New York
        ,NY

 ","[2, 3, 5, 1]","[0, 6, 1, 2]","
                                Omega Moulding is a national wholesaler of fine quality picture framing products, providing mouldings of outstanding craftsmanship since 1968. We sell to retail, wholesale, and contract picture framers. Omega maintains state of the art distribution ......
                            ",Sales,"[17, 2, 11, 16]"
http://jobview.monster.com/Inside-Sales-Job-Port-Washington-NY-US-165182648.aspx?mescoid=4100683001001&jobPosition=11,New York,"[1, 2, 0, 3]","[14, 0, 11, 5]","

Inside Sales

","
WAC Lighting Company
 ","[7, 2, 5, 1]",http://jobview.monster.com/Inside-Sales-Job-Port-Washington-NY-US-165182648.aspx,"


Port Washington
        ,NY


 ","[5, 3, 6, 0]","[4, 6, 3, 7]","
                                Job Description 

WAC Lighting is looking for an Inside Sales Specialist to add to our successful and growing sales support team in our Port Washington, NY Global Headquarters. In this role, you will be a pivotal part of supporting our clients throu......
                            ",Sales,"[7, 15, 0, 10]"
http://jobview.monster.com/Sales-Representative-Job-Fairfield-NJ-US-166750852.aspx?mescoid=4100683001001&jobPosition=12,New York,"[1, 2, 3, 0]","[7, 6, 5, 16]","

Sales Representative

","
Top Tier Communications, Inc.
 ","[4, 2, 3, 0]",http://jobview.monster.com/Sales-Representative-Job-Fairfield-NJ-US-166750852.aspx,"


Fairfield
        ,NJ

 ","[0, 6, 3, 4]","[6, 1, 4, 5]","
                                Top Tier Communications, Inc.

 

Join us, at Top Tier Communications, Inc. in being the top direct sales team in the North East. We create the ideal customer service experience with each customer interaction. Our company was established in Fairfiel......
                            ",Sales,"[7, 0, 15, 4]"
http://jobview.monster.com/Medical-Sales-Rep-Inside-Sales-Job-Bronx-NY-US-165980685.aspx?mescoid=4100683001001&jobPosition=13,New York,"[2, 1, 3, 0]","[6, 8, 9, 18]","

Medical Sales Rep -Inside Sales

","
Triple Crown Staffing Inc
 ","[0, 2, 6, 1]",http://jobview.monster.com/Medical-Sales-Rep-Inside-Sales-Job-Bronx-NY-US-165980685.aspx,"


Bronx
        ,NY


 ","[5, 3, 0, 6]","[3, 7, 4, 5]","
                                MEDICAL EQUIPMENT SALES (Refrigeration and warming cabinets)

Manufacturer of specialty major appliances, and a leading supplier of medical refrigerators and freezers. We have recently added a line of warming cabinets, pharmacy refrigerators, and da......
                            ",Sales,"[11, 12, 2, 18]"
http://jobview.monster.com/Outside-Sales-Representative-Job-Bronx-NY-US-166125727.aspx?mescoid=4100683001001&jobPosition=14,New York,"[1, 3, 2, 0]","[10, 17, 3, 13]","

Outside Sales Representative

","
Ahern Rentals, Inc.
 ","[2, 3, 4, 7]",http://jobview.monster.com/Outside-Sales-Representative-Job-Bronx-NY-US-166125727.aspx,"


Bronx
        ,NY


 ","[1, 7, 3, 5]","[7, 3, 0, 5]","
                                Ahern Rentals is looking for an Outside Sales Representative   to generate new leads and grow our current customer base in their assigned area.  This position spends a majority of the time   alone traveling between customer worksites.



Incentive P......
                            ",Sales,"[8, 9, 17, 2]"
http://jobview.monster.com/Sales-Assistant-Job-New-York-NY-US-166331094.aspx?mescoid=4100671001001&jobPosition=15,New York,"[3, 1, 2, 0]","[7, 14, 9, 17]","

Sales Assistant

","
The Essex Companies
 ","[2, 3, 6, 0]",http://jobview.monster.com/Sales-Assistant-Job-New-York-NY-US-166331094.aspx,"


New York
        ,NY

 ","[0, 6, 5, 7]","[0, 1, 3, 4]","
                                Looking for a sales assistant for a French food manufacturer   in Sunset Park, Brooklyn.  Must have order processing, customer service and   strong administrative skills.  Candidate will act as a liaison between the   factory, sales team and clients....
                            ",Sales,"[16, 12, 8, 18]"
http://jobview.monster.com/Sales-Representative-260-Job-Brooklyn-NY-US-166357478.aspx?mescoid=4100683001001&jobPosition=16,New York,"[0, 2, 3, 1]","[2, 7, 0, 5]","

Sales Representative #260

","
BRAM Auto Group
 ","[5, 2, 7, 4]",http://jobview.monster.com/Sales-Representative-260-Job-Brooklyn-NY-US-166357478.aspx,"


Brooklyn
        ,NY

 ","[7, 3, 4, 0]","[8, 5, 2, 6]","
                                CAREER OPPORTUNITIES AVAILABLE

     THE BEST CRAZY HANDS DOWN PAY PLAN IN THE INDUSTRY. GAME OVER!!

     THE #1 LUXURY BRAND IN THE BROOKLYN MARKET REQUIRES ONLY THE BEST ON OUR TEAM

     IMMEDIATE LIMITED OPENINGS IN OUR NEW AND PREOWNED SALE......
                            ",Sales,"[5, 7, 14, 6]"
http://jobview.monster.com/Entry-Level-Sales-Base-Bonus-Paid-Weekly-14-20-per-hour-Job-Cranford-NJ-US-165188308.aspx?mescoid=4100683001001&jobPosition=17,New York,"[1, 3, 2, 0]","[15, 12, 3, 2]","

Entry Level  Sales- Base and Bonus Paid Weekly,   $14-20 per   hour

","
Renewal by Andersen of New Jersey/NY Metro
 ","[1, 6, 0, 4]",http://jobview.monster.com/Entry-Level-Sales-Base-Bonus-Paid-Weekly-14-20-per-hour-Job-Cranford-NJ-US-165188308.aspx,"


Cranford
        ,NJ

 ","[3, 5, 4, 6]","[1, 0, 7, 2]","
                                Entry Level  Sales- Base and Bonus Paid Weekly,   $14-20 per   hour
 Renewal by Andersen - Cranford, NJ

   If you're interested in a company that pays very well, and truly cares about all members, read below.  

 This position pays hourly plus comm......
                            ",Sales,"[7, 17, 12, 4]"
http://jobview.monster.com/Mandarin-Speaking-Sales-Representative-Job-Fort-Lee-NJ-US-166086326.aspx?mescoid=4100683001001&jobPosition=18,New York,"[0, 2, 1, 3]","[18, 3, 0, 15]","

Mandarin Speaking Sales Representative

","
TOP New YOrk
 ","[6, 0, 5, 4]",http://jobview.monster.com/Mandarin-Speaking-Sales-Representative-Job-Fort-Lee-NJ-US-166086326.aspx,"


Fort Lee
        ,NJ


 ","[0, 3, 8, 5]","[0, 1, 8, 2]","
                                TOP  Group (www.top-us.com) is a specialist recruiting company that assists  international business in a broad spectrum of fields, ranging from  manufacturing to transportation to finance and beyond. 

  Currently our client (Japanese Food Company) ......
                            ",Sales,"[9, 17, 16, 12]"
http://jobview.monster.com/Travel-Money-USA-Part-Time-Sales-Consultant-Job-New-York-City-NY-US-166373170.aspx?mescoid=4100683001001&jobPosition=19,New York,"[0, 2, 1, 3]","[16, 6, 9, 8]","

Travel Money USA - Part Time - Sales Consultant

","
Travel Money USA
 ","[2, 0, 4, 5]",http://jobview.monster.com/Travel-Money-USA-Part-Time-Sales-Consultant-Job-New-York-City-NY-US-166373170.aspx,"


New York City
        ,NY


 ","[5, 3, 7, 2]","[4, 5, 7, 0]","
                                If you are passionate about travel and providing excellent service, you will love working at Travel Money. Travel Money is part of Australia's most exciting and progressive travel agency groups, Flight Centre Travel Group.

Our Travel Money Sales Co......
                            ",Sales,"[4, 6, 12, 5]"
http://jobview.monster.com/Sales-Representative-Job-Edison-NJ-US-165658546.aspx?mescoid=4100683001001&jobPosition=20,New York,"[2, 1, 3, 0]","[10, 18, 1, 16]","

Sales Representative

","
Victory International (USA) LLC
 ","[1, 2, 5, 4]",http://jobview.monster.com/Sales-Representative-Job-Edison-NJ-US-165658546.aspx,"


Edison
        ,NJ


 ","[8, 7, 6, 1]","[4, 8, 1, 6]","
                                A growing fragrance wholesaler, manufacturer and distributor located in Edison is looking for an organized, meticulous, and high-spirited salesperson who is able to multi-task in a fast-paced environment. Candidates with built in relationships with ......
                            ",Sales,"[3, 5, 10, 18]"
http://jobview.monster.com/sales-representative-job-baltimore-md-us-166544895.aspx?jobPosition=21,New York,"[0, 3, 1, 2]","[15, 8, 18, 6]","

Sales Representative

","
Edward Don
 ","[6, 5, 2, 0]",http://jobview.monster.com/sales-representative-job-baltimore-md-us-166544895.aspx,"


Baltimore
        ,MD


 ","[6, 5, 3, 4]","[2, 1, 6, 3]","
                                Owned and operated by the Don family since 1921, Edward Don & Company is the world's leading distributor of foodservice equipment and supplies. Our knowledgeable sales representatives, unmatched product selection, nationwide distribution centers, and integration of new technology make us the chosen supplier to all types of foodservice businesses including independent restaurants, national chains,...
                            ",Sales,"[2, 7, 11, 17]"
http://jobview.monster.com/bdm-sales-person-in-toronto-nyc-nj-job-toronto-on-ca-164336571.aspx?jobPosition=22,New York,"[2, 3, 0, 1]","[15, 0, 14, 4]","

BDM/Sales Person in Toronto/ NYC/ NJ

","
Spectra Group Inc.
 ","[4, 2, 3, 1]",http://jobview.monster.com/bdm-sales-person-in-toronto-nyc-nj-job-toronto-on-ca-164336571.aspx,"
Toronto, ON
","[4, 1, 2, 6]","[2, 4, 1, 5]","
                                Spectra Group Opportunities: 1. BDM/Sales Person in Toronto, Canada (Financial/Brokerage Focus) Spectra Group has an immediate need for Business Development Manager based out in Toronto, CAN. Experience as an Account Manager, Sales Person or BDM in the Staffing Field. Preferably who has a good presence in Toronto, Canada, since we need someone to open new clients and also grow our connections to o...
                            ",Sales,"[10, 2, 5, 4]"
http://jobview.monster.com/inside-sales-barter-business-developer-job-us-165463277.aspx?jobPosition=23,New York,"[3, 0, 2, 1]","[14, 9, 7, 18]","

Inside Sales, Barter Business Developer

","
Company Confidential
","[6, 7, 4, 1]",http://jobview.monster.com/inside-sales-barter-business-developer-job-us-165463277.aspx,"
Multiple Locations
","[6, 7, 5, 4]","[3, 0, 6, 1]","
                                Attention experienced Sales and Business Development professionals! Service company is looking for experienced barter business professionals to help us develop new opportunities in the North-Eastern United States. You can do this parallel to your current or future jobs, or as the time and existing responsibilities permit, 100% from the convenience of your home/office. We can work around a flexible...
                            ",Sales,"[2, 0, 1, 14]"
http://jobview.monster.com/voip-sales-support-engineer-job-us-162442310.aspx?jobPosition=24,New York,"[2, 3, 0, 1]","[11, 15, 7, 5]","

VoIP Sales and Support Engineer

","
Company Confidential
","[6, 4, 0, 7]",http://jobview.monster.com/voip-sales-support-engineer-job-us-162442310.aspx,"
Telecommute
","[0, 5, 6, 8]","[6, 1, 8, 4]","
                                OUR COMPANY We are a multinational VoIP service provider with offices in the United States, Asia and Europe. Our switching and routing solutions connect carriers in over 12 major IX locations worldwide. Proven track of delivering great solutions to enterprise, educational, non-profit, government and SMB sectors. JOB DESCRIPTION This position does not require relocation. Very occasional travel to m...
                            ",Sales,"[3, 16, 13, 12]"
http://jobview.monster.com/sales-strategy-leadership-job-us-165981251.aspx?jobPosition=25,New York,"[2, 1, 3, 0]","[14, 5, 10, 6]","

Sales Strategy & Leadership

","
Towerhill Associates
 ","[5, 1, 6, 3]",http://jobview.monster.com/sales-strategy-leadership-job-us-165981251.aspx,"
Multiple Locations
","[6, 5, 3, 8]","[0, 5, 8, 3]","
                                Multiple opportunities to make an impact at some of the fastest growing companies in EdTech. Products include adaptive math programs, digital literacy curriculum, and cutting-edge classroom analytics. Salary/wage: $80-$170k + Years of experience: 5-15 Please email Alyssa at ***** for information, or apply below!...
                            ",Sales,"[7, 1, 17, 18]"
http://jobview.monster.com/Zone-Sales-Manager-Job-Brooklyn-NY-US-165179258.aspx?mescoid=4100666001001&jobPosition=1,New York,"[1, 2, 0, 3]","[4, 7, 17, 18]","

Zone Sales Manager

","
Boar's Head Brand - Brooklyn, NY
 ","[6, 0, 3, 7]",http://jobview.monster.com/Zone-Sales-Manager-Job-Brooklyn-NY-US-165179258.aspx,"


Brooklyn
        ,NY


 ","[2, 3, 6, 7]","[8, 0, 6, 5]","
                                Position is responsible for supporting our customers and managing business growth through effective and thorough communication while providing innovative solutions to various market challenges.    

Responsibilities include but are not limited to:  ......
                            ",Sales,"[18, 15, 17, 12]"
http://jobview.monster.com/Sales-Management-Trainee-Job-Edison-NJ-US-162897851.aspx?mescoid=4100683001001&jobPosition=2,New York,"[2, 1, 3, 0]","[18, 10, 3, 8]","

Sales Management Trainee

","
Enterprise Rent-A-Car
 ","[4, 3, 6, 0]",http://jobview.monster.com/Sales-Management-Trainee-Job-Edison-NJ-US-162897851.aspx,"


Edison
        ,NJ


 ","[8, 4, 0, 7]","[8, 5, 7, 2]","
                                Sales Management TraineeLooking to use your skills with an industry leader? In the Enterprise Management Training Program, you can use those talents on a daily basis as you interact and do business with customers and business partners alike. Youll ......
                            ",Sales,"[12, 16, 7, 2]"
http://jobview.monster.com/Microsoft-Technology-Solutions-Sales-Job-secaucus-NJ-US-165863885.aspx?mescoid=4100683001001&jobPosition=3,New York,"[3, 2, 1, 0]","[8, 12, 13, 10]","

Microsoft Technology Solutions Sales

","
Microexcel Inc
 ","[7, 6, 5, 0]",http://jobview.monster.com/Microsoft-Technology-Solutions-Sales-Job-secaucus-NJ-US-165863885.aspx,"


secaucus
        ,NJ


 ","[7, 0, 5, 8]","[7, 5, 2, 6]","
                                Experienced sales professional with at least 5 years of experience selling solutions within the Microsoft Technology Stack

Microexcel is looking for a dynamic individual to join our experienced sales team to focus on prospecting accounts and contac......
                            ",Sales,"[0, 13, 18, 6]"
http://jobview.monster.com/Sales-Representative-Job-Great-Neck-NY-US-166366166.aspx?mescoid=4100683001001&jobPosition=4,New York,"[1, 0, 3, 2]","[1, 3, 18, 5]","

Sales Representative

","
Dancy Automotive Group
 ","[7, 3, 2, 4]",http://jobview.monster.com/Sales-Representative-Job-Great-Neck-NY-US-166366166.aspx,"


Great Neck
        ,NY


 ","[2, 6, 1, 0]","[2, 4, 0, 6]","
                                DANCY AUTO GROUP of GREAT NECK -- We are seeking highly motivated, loyal, passionate 
individuals to join our family. 

ARE YOU THIS PERSON?

We offer an excellent pay scale and the opportunity to work at a Premier High Line Automotive Group in a gr......
                            ",Sales,"[3, 6, 12, 4]"
http://jobview.monster.com/Sales-Engineer-North-East-ORTEC-Job-Edison-NJ-US-166562330.aspx?mescoid=4100688001001&jobPosition=5,New York,"[0, 1, 2, 3]","[0, 7, 2, 14]","

Sales Engineer (North East) - ORTEC

","
Ametek, Inc.
 ","[0, 3, 4, 2]",http://jobview.monster.com/Sales-Engineer-North-East-ORTEC-Job-Edison-NJ-US-166562330.aspx,"


Edison
        ,NJ


 ","[4, 3, 8, 6]","[6, 7, 3, 1]","
                                Job ID: 8076


Position Description:
 SUMMARY:
 Provide account management, customer contact and technical selling for select ORTEC product accounts.

 ESSENTIAL DUTIES AND RESPONSIBILITIES:
  Account Management of select territory customers, requi......
                            ",Sales,"[10, 8, 15, 11]"
http://jobview.monster.com/Sales-Representative-No-Commission-Job-Brooklyn-NY-US-166747508.aspx?mescoid=4100683001001&jobPosition=6,New York,"[2, 1, 3, 0]","[5, 7, 18, 8]","

Sales Representative (No Commission)

","
TOP New York
 ","[3, 2, 5, 1]",http://jobview.monster.com/Sales-Representative-No-Commission-Job-Brooklyn-NY-US-166747508.aspx,"


Brooklyn
        ,NY


 ","[3, 6, 8, 2]","[4, 6, 0, 5]","
                                A Japanese beverage company in Dumbo area is looking for an outside sales representative. 

-Visit existing accounts (supermarkets, delis and other stores) and take orders. 

-Open up new accounts

-Handle displays and merchandising

-Collect paymen......
                            ",Sales,"[15, 10, 11, 16]"
http://jobview.monster.com/Medical-Manufacturer-Inside-Sales-Rep-Job-Bronx-NY-US-166084020.aspx?mescoid=4100683001001&jobPosition=7,New York,"[3, 0, 1, 2]","[11, 9, 5, 14]","

Medical Manufacturer Inside Sales Rep

","
Triple Crown
 ","[5, 7, 1, 6]",http://jobview.monster.com/Medical-Manufacturer-Inside-Sales-Rep-Job-Bronx-NY-US-166084020.aspx,"


Bronx
        ,NY


 ","[0, 3, 2, 1]","[6, 2, 7, 0]","
                                Manufacturing firm is seeking an inside sales rep who understands the medical market to join its team. This is a well established company with over 100 employees who has been in business for over 50 years.




If you have any experience in medical t......
                            ",Sales,"[3, 14, 5, 0]"
http://jobview.monster.com/Territory-Sales-Representative-Job-NEW-YORK-NY-US-166745370.aspx?mescoid=4100683001001&jobPosition=8,New York,"[3, 1, 2, 0]","[17, 10, 2, 14]","

Territory Sales Representative

","
GCA Services Group Inc.
 ","[6, 3, 4, 0]",http://jobview.monster.com/Territory-Sales-Representative-Job-NEW-YORK-NY-US-166745370.aspx,"


NEW YORK
        ,NY


 ","[5, 3, 4, 0]","[0, 6, 5, 2]","
                                Looking for a career in sales? Apply today! 

GCA Services Group, Inc., a billion dollar facilities management company, is seeking a Territory Sales Representative. 

What does a Territory Sales Representative do? 

The ideal candidate actively seek......
                            ",Sales,"[7, 8, 16, 11]"
